CustomerID,Risk_Score,Risk_Category
6568-POCUI,19.55,Low (0-30%)
3612-YUNGG,19.55,Low (0-30%)
7926-IJOOU,19.54,Low (0-30%)
4423-JWZJN,19.52,Low (0-30%)
9308-ANMVE,19.52,Low (0-30%)
2791-SFVEW,19.51,Low (0-30%)
9277-JOOMO,19.5,Low (0-30%)
6917-YACBP,19.49,Low (0-30%)
5624-RYAMH,19.48,Low (0-30%)
9405-GPBBG,19.46,Low (0-30%)
1536-YHDOE,19.45,Low (0-30%)
2410-CIYFZ,19.42,Low (0-30%)
8070-AAWZP,19.39,Low (0-30%)
6344-SFJVH,19.38,Low (0-30%)
8547-NSBBO,19.37,Low (0-30%)
6981-TDRFT,19.37,Low (0-30%)
5795-KTGUD,19.35,Low (0-30%)
9970-QBCDA,19.35,Low (0-30%)
7812-FZHPE,19.34,Low (0-30%)
9143-CANJF,19.32,Low (0-30%)
0002-ORFBO,19.31,Low (0-30%)
0201-MIBOL,19.31,Low (0-30%)
2250-IVBWA,19.3,Low (0-30%)
5921-NGYRH,19.29,Low (0-30%)
8746-OQQRW,19.27,Low (0-30%)
7531-GQHME,19.24,Low (0-30%)
8752-GHJFU,19.24,Low (0-30%)
6278-FEPBZ,19.23,Low (0-30%)
4360-QRAVE,19.23,Low (0-30%)
6967-PEJLL,19.23,Low (0-30%)
5924-IFQTT,19.22,Low (0-30%)
3043-TYBNO,19.19,Low (0-30%)
2056-EVGZL,19.19,Low (0-30%)
6447-GORXK,19.18,Low (0-30%)
3571-DPYUH,19.16,Low (0-30%)
9495-REDIY,19.15,Low (0-30%)
3022-BEXHZ,19.15,Low (0-30%)
0723-VSOBE,19.15,Low (0-30%)
2266-SJNAT,19.14,Low (0-30%)
4742-DRORA,19.13,Low (0-30%)
0862-PRCBS,19.13,Low (0-30%)
9033-EOXWV,19.12,Low (0-30%)
1703-MGIAB,19.09,Low (0-30%)
5619-PTMIK,19.09,Low (0-30%)
8591-TKMZH,19.09,Low (0-30%)
1298-PHBTI,19.09,Low (0-30%)
2732-ISEZX,19.08,Low (0-30%)
7856-GANIL,19.08,Low (0-30%)
5949-HGVJL,19.06,Low (0-30%)
1004-NOZNR,19.05,Low (0-30%)
7182-OVLBJ,19.04,Low (0-30%)
6705-LNMDD,19.03,Low (0-30%)
3442-ZHHCC,19.03,Low (0-30%)
2446-ZKVAF,19.02,Low (0-30%)
8189-HBVRW,18.97,Low (0-30%)
8311-UEUAB,18.97,Low (0-30%)
4504-YOULA,18.93,Low (0-30%)
7148-XZPHA,18.9,Low (0-30%)
0440-UEDAI,18.9,Low (0-30%)
4139-SUGLD,18.89,Low (0-30%)
6481-LXPWL,18.89,Low (0-30%)
7654-YWJUF,18.88,Low (0-30%)
9881-VCZEP,18.87,Low (0-30%)
4987-GQWPO,18.87,Low (0-30%)
2717-HVIZY,18.86,Low (0-30%)
8220-OCUFY,18.84,Low (0-30%)
1925-GMVBW,18.82,Low (0-30%)
2967-MXRAV,18.8,Low (0-30%)
7746-QYVCO,18.8,Low (0-30%)
6627-CFOSN,18.79,Low (0-30%)
1096-ADRUX,18.73,Low (0-30%)
5386-THSLQ,18.73,Low (0-30%)
4776-XSKYQ,18.72,Low (0-30%)
4922-CVPDX,18.71,Low (0-30%)
0233-FTHAV,18.71,Low (0-30%)
9330-VOFSZ,18.69,Low (0-30%)
5172-MIGPM,18.67,Low (0-30%)
9396-ZSFLL,18.67,Low (0-30%)
3391-JSQEW,18.66,Low (0-30%)
5985-BEHZK,18.65,Low (0-30%)
1697-BCSHV,18.65,Low (0-30%)
4524-QCSSM,18.64,Low (0-30%)
5375-XLDOF,18.64,Low (0-30%)
2969-WGHQO,18.63,Low (0-30%)
0690-SRQID,18.58,Low (0-30%)
2419-FSORS,18.55,Low (0-30%)
2639-UGMAZ,18.53,Low (0-30%)
2371-JUNGC,18.53,Low (0-30%)
0547-HURJB,18.52,Low (0-30%)
8495-LJDFO,18.52,Low (0-30%)
2320-SLKMB,18.52,Low (0-30%)
5955-EPOAZ,18.49,Low (0-30%)
4815-YOSUK,18.48,Low (0-30%)
1020-JPQOW,18.46,Low (0-30%)
6242-SGYTS,18.43,Low (0-30%)
3794-NFNCH,18.43,Low (0-30%)
5562-YJQGT,18.42,Low (0-30%)
6655-LHBYW,18.42,Low (0-30%)
5150-LJNSR,18.41,Low (0-30%)
1950-KSVVJ,18.41,Low (0-30%)
4957-TREIR,18.38,Low (0-30%)
4616-ULAOA,18.38,Low (0-30%)
2796-UUZZO,18.37,Low (0-30%)
2988-QRAJY,18.36,Low (0-30%)
9933-QRGTX,18.31,Low (0-30%)
9906-NHHVC,18.29,Low (0-30%)
9489-UTFKA,18.28,Low (0-30%)
2150-UWTFY,18.25,Low (0-30%)
9052-VKDUW,18.24,Low (0-30%)
6480-YAGIY,18.23,Low (0-30%)
5201-FRKKS,18.23,Low (0-30%)
3850-OKINF,18.23,Low (0-30%)
4404-HIBDJ,18.21,Low (0-30%)
2978-XXSOG,18.2,Low (0-30%)
6383-ZTSIW,18.19,Low (0-30%)
4797-MIWUM,18.16,Low (0-30%)
3039-MJSLN,18.14,Low (0-30%)
2308-STERM,18.14,Low (0-30%)
6198-PNNSZ,18.12,Low (0-30%)
9586-JGQKH,18.12,Low (0-30%)
2927-CVULT,18.12,Low (0-30%)
1271-UODNO,18.11,Low (0-30%)
9052-DHNKM,18.11,Low (0-30%)
6617-WLBQC,18.09,Low (0-30%)
1621-YNCJH,18.08,Low (0-30%)
8071-SBTRN,18.07,Low (0-30%)
1042-HFUCW,18.05,Low (0-30%)
3327-YBAKM,18.05,Low (0-30%)
8550-XSXUQ,18.03,Low (0-30%)
7016-NVRIC,18.01,Low (0-30%)
0733-VUNUW,18.01,Low (0-30%)
8261-GWDBQ,18.0,Low (0-30%)
3723-BFBGR,18.0,Low (0-30%)
2144-BFDSO,18.0,Low (0-30%)
1867-TJHTS,17.97,Low (0-30%)
0308-GIQJT,17.96,Low (0-30%)
5730-RIITO,17.95,Low (0-30%)
3597-YASZG,17.91,Low (0-30%)
7611-YKYTC,17.91,Low (0-30%)
9256-JTBNZ,17.9,Low (0-30%)
9076-AXYIK,17.88,Low (0-30%)
5640-CAXOA,17.83,Low (0-30%)
9926-PJHDQ,17.82,Low (0-30%)
7351-MHQVU,17.81,Low (0-30%)
9063-ZGTUY,17.81,Low (0-30%)
3224-DFQNQ,17.78,Low (0-30%)
9501-UKKNL,17.78,Low (0-30%)
1877-HKBQX,17.78,Low (0-30%)
7765-LWVVH,17.78,Low (0-30%)
4488-PSYCG,17.77,Low (0-30%)
7241-AJHFS,17.75,Low (0-30%)
3179-GBRWV,17.71,Low (0-30%)
4929-ROART,17.69,Low (0-30%)
5671-RQRLP,17.69,Low (0-30%)
1104-FEJAM,17.68,Low (0-30%)
1386-ZIKUV,17.67,Low (0-30%)
3795-CAWEX,17.64,Low (0-30%)
8111-BKVDS,17.63,Low (0-30%)
2233-TXSIU,17.63,Low (0-30%)
1641-BYBTK,17.61,Low (0-30%)
4063-EIKNQ,17.6,Low (0-30%)
8944-AILEF,17.59,Low (0-30%)
9738-QLWTP,17.58,Low (0-30%)
9763-GRSKD,17.58,Low (0-30%)
3716-LRGXK,17.58,Low (0-30%)
0696-UKTOX,17.56,Low (0-30%)
5630-AHZIL,17.55,Low (0-30%)
1303-SRDOK,17.53,Low (0-30%)
9742-XOKTS,17.51,Low (0-30%)
4819-HJPIW,17.48,Low (0-30%)
5327-CNLUQ,17.48,Low (0-30%)
4673-KKSLS,17.47,Low (0-30%)
4826-DXMUP,17.47,Low (0-30%)
2225-ZRGSG,17.47,Low (0-30%)
9000-PLFUZ,17.46,Low (0-30%)
7989-VCQOH,17.43,Low (0-30%)
4860-YZGZM,17.42,Low (0-30%)
3450-WXOAT,17.41,Low (0-30%)
3675-EQOZA,17.4,Low (0-30%)
2931-XIQBR,17.4,Low (0-30%)
8231-BSWXX,17.4,Low (0-30%)
0687-ZVTHB,17.34,Low (0-30%)
7951-VRDVK,17.31,Low (0-30%)
6475-VHUIZ,17.3,Low (0-30%)
3551-GAEGL,17.28,Low (0-30%)
0191-ZHSKZ,17.28,Low (0-30%)
2186-QZEYA,17.27,Low (0-30%)
2239-CFOUJ,17.22,Low (0-30%)
3472-OAOOR,17.2,Low (0-30%)
9618-LFJRU,17.19,Low (0-30%)
0742-LAFQK,17.17,Low (0-30%)
0380-ZCSBI,17.15,Low (0-30%)
3259-KNMRR,17.14,Low (0-30%)
8970-ANWXO,17.13,Low (0-30%)
9932-WBWIK,17.1,Low (0-30%)
4186-ZBUEW,17.08,Low (0-30%)
7923-IYJWY,17.08,Low (0-30%)
9938-TKDGL,17.02,Low (0-30%)
4759-PXTAN,17.01,Low (0-30%)
2519-ERQOJ,17.0,Low (0-30%)
3682-YEUWS,17.0,Low (0-30%)
6476-EPYZR,16.98,Low (0-30%)
8405-IGQFX,16.97,Low (0-30%)
6999-CHVCF,16.97,Low (0-30%)
6838-HVLXG,16.97,Low (0-30%)
5574-NXZIU,16.94,Low (0-30%)
7074-STDCN,16.94,Low (0-30%)
4132-POCZS,16.92,Low (0-30%)
2320-YKQBO,16.91,Low (0-30%)
4568-TTZRT,16.89,Low (0-30%)
6933-VLYFX,16.89,Low (0-30%)
3780-DDGSE,16.88,Low (0-30%)
4495-LHSSK,16.88,Low (0-30%)
7105-MXJLL,16.86,Low (0-30%)
3209-ZPKFI,16.82,Low (0-30%)
8023-QHAIO,16.81,Low (0-30%)
8089-UZWLX,16.8,Low (0-30%)
7176-WRTNX,16.79,Low (0-30%)
0106-UGRDO,16.79,Low (0-30%)
7874-ECPQJ,16.75,Low (0-30%)
0716-BQNDX,16.74,Low (0-30%)
9786-IJYDL,16.73,Low (0-30%)
3487-EARAT,16.73,Low (0-30%)
3407-JMJQQ,16.73,Low (0-30%)
7266-GSSJX,16.72,Low (0-30%)
4751-ERMAN,16.69,Low (0-30%)
0440-QEXBZ,16.68,Low (0-30%)
1110-KYLGQ,16.68,Low (0-30%)
9504-DSHWM,16.67,Low (0-30%)
1563-IWQEX,16.66,Low (0-30%)
6633-SYEUS,16.65,Low (0-30%)
3657-COGMW,16.63,Low (0-30%)
6784-XYJAE,16.62,Low (0-30%)
9839-ETQOE,16.62,Low (0-30%)
4508-OEBEY,16.61,Low (0-30%)
1371-WEPDS,16.61,Low (0-30%)
6806-YDEUL,16.61,Low (0-30%)
4694-PHWFW,16.6,Low (0-30%)
7233-IOQNP,16.59,Low (0-30%)
1099-BTKWT,16.57,Low (0-30%)
1735-XMJVH,16.56,Low (0-30%)
7629-WFGLW,16.55,Low (0-30%)
7811-JIVPF,16.52,Low (0-30%)
9931-DCEZH,16.51,Low (0-30%)
0813-TAXXS,16.49,Low (0-30%)
8741-LQOBK,16.47,Low (0-30%)
4701-MLJPN,16.42,Low (0-30%)
5306-BVTKJ,16.4,Low (0-30%)
9929-PLVPA,16.39,Low (0-30%)
7382-DFJTU,16.39,Low (0-30%)
6734-FQAJX,16.38,Low (0-30%)
3164-YAXFY,16.35,Low (0-30%)
8735-IJJEG,16.34,Low (0-30%)
7537-CBQUZ,16.33,Low (0-30%)
0795-GMVQO,16.33,Low (0-30%)
0187-WZNAB,16.31,Low (0-30%)
7803-XOCCZ,16.31,Low (0-30%)
2925-MXLSX,16.29,Low (0-30%)
4644-PIZRT,16.27,Low (0-30%)
5294-IMHHT,16.25,Low (0-30%)
9101-NTIXF,16.24,Low (0-30%)
0239-OXEXL,16.18,Low (0-30%)
2740-JFBOK,16.18,Low (0-30%)
9079-LWTFD,16.16,Low (0-30%)
8910-ICHIU,16.16,Low (0-30%)
6663-JOCQO,16.16,Low (0-30%)
5055-BRMNE,16.14,Low (0-30%)
3181-MIZBN,16.13,Low (0-30%)
2332-EFBJY,16.13,Low (0-30%)
5195-KPUNQ,16.12,Low (0-30%)
5327-XOKKY,16.09,Low (0-30%)
7623-HKYRK,16.09,Low (0-30%)
8883-ANODQ,16.07,Low (0-30%)
7989-AWGEH,16.06,Low (0-30%)
0203-HHYIJ,16.03,Low (0-30%)
2305-MRGLV,16.03,Low (0-30%)
0366-NQSHS,15.99,Low (0-30%)
8065-QBYTO,15.99,Low (0-30%)
2073-QBVBI,15.98,Low (0-30%)
5777-KJIRB,15.96,Low (0-30%)
8224-UAXBZ,15.92,Low (0-30%)
4830-FAXFM,15.9,Low (0-30%)
1929-ZCBHE,15.9,Low (0-30%)
6563-VNPMN,15.9,Low (0-30%)
7228-PAQPD,15.89,Low (0-30%)
9578-FOMUK,15.88,Low (0-30%)
5701-GUXDC,15.85,Low (0-30%)
6323-AYBRX,15.85,Low (0-30%)
2434-EEVDB,15.84,Low (0-30%)
4402-FTBXC,15.84,Low (0-30%)
8317-BVKSO,15.84,Low (0-30%)
9959-WOFKT,15.83,Low (0-30%)
3307-TLCUD,15.82,Low (0-30%)
5863-OOKCL,15.8,Low (0-30%)
8734-FNWVH,15.8,Low (0-30%)
6670-MFRPK,15.77,Low (0-30%)
9036-CSKBW,15.76,Low (0-30%)
4973-RLZVI,15.76,Low (0-30%)
5448-VWNAM,15.75,Low (0-30%)
1768-HNVGJ,15.74,Low (0-30%)
6797-LNAQX,15.72,Low (0-30%)
3197-NNYNB,15.71,Low (0-30%)
8295-FHIVV,15.69,Low (0-30%)
1353-GHZOS,15.69,Low (0-30%)
8496-DMZUK,15.66,Low (0-30%)
3086-RUCRN,15.64,Low (0-30%)
1850-AKQEP,15.64,Low (0-30%)
9031-ZVQPT,15.64,Low (0-30%)
0096-FCPUF,15.62,Low (0-30%)
7319-VENRZ,15.6,Low (0-30%)
6244-BESBM,15.6,Low (0-30%)
6445-TNRXS,15.59,Low (0-30%)
0868-VJRDR,15.58,Low (0-30%)
1543-LLLFT,15.56,Low (0-30%)
6778-JFCMK,15.55,Low (0-30%)
4403-BWPAY,15.55,Low (0-30%)
9481-IEBZY,15.53,Low (0-30%)
4137-JOPHL,15.52,Low (0-30%)
0820-FNRNX,15.51,Low (0-30%)
3363-DTIVD,15.48,Low (0-30%)
7636-PEPNS,15.47,Low (0-30%)
2830-LEWOA,15.44,Low (0-30%)
6265-SXWBU,15.43,Low (0-30%)
7471-MQPOS,15.4,Low (0-30%)
6416-JNVRK,15.39,Low (0-30%)
7781-EWARA,15.38,Low (0-30%)
4043-MKDTV,15.37,Low (0-30%)
3282-ZISZV,15.36,Low (0-30%)
5815-HGGHV,15.35,Low (0-30%)
9938-EKRGF,15.34,Low (0-30%)
7049-GKVZY,15.34,Low (0-30%)
3865-ZYKAD,15.33,Low (0-30%)
1325-USMEC,15.31,Low (0-30%)
0392-BZIUW,15.31,Low (0-30%)
5578-NKCXI,15.29,Low (0-30%)
9609-BENEA,15.25,Low (0-30%)
2486-WYVVE,15.25,Low (0-30%)
1525-LNLOJ,15.24,Low (0-30%)
7143-BQIBA,15.23,Low (0-30%)
7108-DGVUU,15.23,Low (0-30%)
5808-TOTXO,15.22,Low (0-30%)
5766-XQXMQ,15.22,Low (0-30%)
5161-UBZXI,15.22,Low (0-30%)
8869-LIHMK,15.19,Low (0-30%)
4472-VESGY,15.19,Low (0-30%)
7841-FCRQD,15.18,Low (0-30%)
3249-VHRIP,15.17,Low (0-30%)
5414-OFQCB,15.16,Low (0-30%)
3275-RHRNE,15.15,Low (0-30%)
4918-FYJNT,15.14,Low (0-30%)
7299-GNVPL,15.13,Low (0-30%)
6738-ISCBM,15.13,Low (0-30%)
5989-AXPUC,15.11,Low (0-30%)
8942-DBMHZ,15.1,Low (0-30%)
7785-RDVIG,15.09,Low (0-30%)
8788-DOXSU,15.08,Low (0-30%)
9554-DFKIC,15.08,Low (0-30%)
6823-SIDFQ,15.08,Low (0-30%)
6661-EIPZC,15.08,Low (0-30%)
1088-CNNKB,15.08,Low (0-30%)
7777-UNYHB,15.05,Low (0-30%)
9373-WSLOY,15.05,Low (0-30%)
7789-CRUVC,15.04,Low (0-30%)
1539-LNKHM,15.03,Low (0-30%)
5663-QBGIS,15.03,Low (0-30%)
1032-MAELW,15.02,Low (0-30%)
8646-JCOMS,15.01,Low (0-30%)
9470-RTWDV,15.0,Low (0-30%)
9512-PHSMG,14.98,Low (0-30%)
0670-ANMUU,14.98,Low (0-30%)
8410-BGQXN,14.96,Low (0-30%)
8332-OSJDW,14.96,Low (0-30%)
1455-HFBXA,14.96,Low (0-30%)
1834-ABKHQ,14.95,Low (0-30%)
7123-WQUHX,14.95,Low (0-30%)
8421-WZOOW,14.94,Low (0-30%)
2519-TWKFS,14.93,Low (0-30%)
2908-ZTPNF,14.92,Low (0-30%)
6319-QSUSR,14.92,Low (0-30%)
6522-OIQSX,14.91,Low (0-30%)
2108-GLPQB,14.9,Low (0-30%)
7102-JJVTX,14.88,Low (0-30%)
1530-ZTDOZ,14.88,Low (0-30%)
4627-MIHJH,14.88,Low (0-30%)
5337-IIWKZ,14.87,Low (0-30%)
0076-LVEPS,14.85,Low (0-30%)
5913-INRQV,14.84,Low (0-30%)
1345-GKDZZ,14.81,Low (0-30%)
8017-UVSZU,14.81,Low (0-30%)
1264-FUHCX,14.81,Low (0-30%)
8044-BGWPI,14.8,Low (0-30%)
7100-FQPRV,14.78,Low (0-30%)
8034-RYTVV,14.78,Low (0-30%)
1064-FBXNK,14.78,Low (0-30%)
0620-XEFWH,14.73,Low (0-30%)
4778-IZARL,14.73,Low (0-30%)
8573-CGOCC,14.72,Low (0-30%)
7727-SHVZV,14.72,Low (0-30%)
6308-CQRBU,14.71,Low (0-30%)
8631-NBHFZ,14.68,Low (0-30%)
5206-XZZQI,14.67,Low (0-30%)
1614-JBEBI,14.67,Low (0-30%)
6603-QWSPR,14.65,Low (0-30%)
3186-AJIEK,14.65,Low (0-30%)
7285-KLOTR,14.65,Low (0-30%)
4198-VFOEA,14.64,Low (0-30%)
0303-WMMRN,14.64,Low (0-30%)
9309-BZGNT,14.63,Low (0-30%)
4611-ANLQC,14.6,Low (0-30%)
0628-CNQRM,14.6,Low (0-30%)
7901-IIDQV,14.59,Low (0-30%)
0285-INHLN,14.59,Low (0-30%)
6137-MFAJN,14.59,Low (0-30%)
9558-IHEZX,14.56,Low (0-30%)
3466-BYAVD,14.54,Low (0-30%)
2577-GVSIL,14.52,Low (0-30%)
3629-WEAAM,14.51,Low (0-30%)
8198-RKSZG,14.48,Low (0-30%)
0824-VWDPO,14.47,Low (0-30%)
0536-ACXIP,14.47,Low (0-30%)
2428-ZMCTB,14.46,Low (0-30%)
2272-WUSPA,14.46,Low (0-30%)
3470-BTGQO,14.45,Low (0-30%)
7997-EASSD,14.44,Low (0-30%)
3099-OONVS,14.43,Low (0-30%)
0396-UKGAI,14.43,Low (0-30%)
8165-CBKXO,14.42,Low (0-30%)
7839-NUIAA,14.41,Low (0-30%)
4946-EDSEW,14.39,Low (0-30%)
2316-ESMLS,14.39,Low (0-30%)
1334-PDUKM,14.38,Low (0-30%)
0967-BMLBD,14.32,Low (0-30%)
8735-NBLWT,14.32,Low (0-30%)
9069-LGEUL,14.32,Low (0-30%)
9386-LDCZR,14.32,Low (0-30%)
1680-VDCWW,14.31,Low (0-30%)
3512-IZIKN,14.3,Low (0-30%)
1218-VKFPE,14.29,Low (0-30%)
0872-JCPIB,14.27,Low (0-30%)
9853-JFZDU,14.27,Low (0-30%)
6505-OZNPG,14.26,Low (0-30%)
8932-CZHRQ,14.26,Low (0-30%)
4283-IVYCI,14.24,Low (0-30%)
9058-HRZSV,14.23,Low (0-30%)
9691-HKOVS,14.23,Low (0-30%)
0827-ITJPH,14.23,Low (0-30%)
5271-YNWVR,14.23,Low (0-30%)
0373-AIVNJ,14.22,Low (0-30%)
2907-ILJBN,14.2,Low (0-30%)
9432-RUVSL,14.18,Low (0-30%)
6506-EYCNH,14.18,Low (0-30%)
8992-OBVDG,14.17,Low (0-30%)
7663-CUXZB,14.17,Low (0-30%)
7951-QKZPL,14.17,Low (0-30%)
2338-BQEZT,14.15,Low (0-30%)
5062-CJJKH,14.14,Low (0-30%)
0835-JKADZ,14.13,Low (0-30%)
2890-WFBHU,14.11,Low (0-30%)
3396-DKDEL,14.11,Low (0-30%)
0114-RSRRW,14.09,Low (0-30%)
6435-VWCCY,14.08,Low (0-30%)
6352-GIGGQ,14.08,Low (0-30%)
0396-HUJBP,14.07,Low (0-30%)
7036-ZZKBD,14.06,Low (0-30%)
0222-CNVPT,14.04,Low (0-30%)
6532-YLWSI,14.03,Low (0-30%)
4003-OCTMP,13.99,Low (0-30%)
1741-WTPON,13.98,Low (0-30%)
5161-XEUVX,13.97,Low (0-30%)
0080-EMYVY,13.97,Low (0-30%)
8845-LWKGE,13.95,Low (0-30%)
0356-OBMAC,13.95,Low (0-30%)
3547-LQRIK,13.95,Low (0-30%)
6341-JVQGF,13.95,Low (0-30%)
8777-MBMTS,13.94,Low (0-30%)
4445-KWOKW,13.93,Low (0-30%)
2242-MFOTG,13.93,Low (0-30%)
4365-MSDYN,13.91,Low (0-30%)
6893-ODYYE,13.9,Low (0-30%)
0254-KCJGT,13.9,Low (0-30%)
4378-MYPGO,13.9,Low (0-30%)
0727-BNRLG,13.9,Low (0-30%)
8016-ZMGMO,13.87,Low (0-30%)
8883-GRDWQ,13.86,Low (0-30%)
5397-TUPSH,13.86,Low (0-30%)
6993-YGFJV,13.85,Low (0-30%)
3402-XRIUO,13.85,Low (0-30%)
3675-YDUPJ,13.85,Low (0-30%)
2851-STERV,13.85,Low (0-30%)
9146-JRIOX,13.84,Low (0-30%)
7758-UJWYS,13.84,Low (0-30%)
1043-YCUTE,13.84,Low (0-30%)
4486-EFAEB,13.83,Low (0-30%)
0181-RITDD,13.83,Low (0-30%)
0377-JBKKT,13.81,Low (0-30%)
1492-KGETH,13.8,Low (0-30%)
0822-QGCXA,13.78,Low (0-30%)
2294-SALNE,13.78,Low (0-30%)
0975-UYDTX,13.75,Low (0-30%)
5832-EXGTT,13.75,Low (0-30%)
6112-KTHFQ,13.75,Low (0-30%)
3115-JPJDD,13.74,Low (0-30%)
9750-BOOHV,13.74,Low (0-30%)
3823-KYNQY,13.73,Low (0-30%)
2023-VQFDL,13.72,Low (0-30%)
4159-NAAIX,13.72,Low (0-30%)
9817-APLHW,13.68,Low (0-30%)
1492-QGCLU,13.68,Low (0-30%)
9764-REAFF,13.68,Low (0-30%)
7872-RDDLZ,13.67,Low (0-30%)
0939-EREMR,13.66,Low (0-30%)
4353-HYOJD,13.65,Low (0-30%)
2632-IVXVF,13.65,Low (0-30%)
4654-GGUII,13.64,Low (0-30%)
5975-BAICR,13.64,Low (0-30%)
2045-BMBTJ,13.62,Low (0-30%)
6959-GQEGV,13.6,Low (0-30%)
3750-RNQKR,13.6,Low (0-30%)
1708-PBBOA,13.6,Low (0-30%)
5025-GOOKI,13.6,Low (0-30%)
7013-PSXHK,13.6,Low (0-30%)
9822-BIIGN,13.6,Low (0-30%)
1301-LOPVR,13.59,Low (0-30%)
5353-WILCI,13.57,Low (0-30%)
1921-KYSAY,13.55,Low (0-30%)
5382-TEMLV,13.55,Low (0-30%)
5832-TRLPB,13.54,Low (0-30%)
6402-SSEJG,13.54,Low (0-30%)
5032-USPKF,13.53,Low (0-30%)
8082-GHXOP,13.52,Low (0-30%)
4785-QRJHC,13.51,Low (0-30%)
4116-IQRFR,13.5,Low (0-30%)
8984-HPEMB,13.49,Low (0-30%)
4712-AUQZO,13.49,Low (0-30%)
2580-ASVVY,13.48,Low (0-30%)
7677-SJJJK,13.47,Low (0-30%)
6295-OSINB,13.46,Low (0-30%)
7883-ROJOC,13.46,Low (0-30%)
4719-UMSIY,13.44,Low (0-30%)
5753-QQWPW,13.44,Low (0-30%)
4936-YPJNK,13.42,Low (0-30%)
8099-MZPUJ,13.42,Low (0-30%)
8406-LNMHF,13.42,Low (0-30%)
7797-EJMDP,13.39,Low (0-30%)
4806-DXQCE,13.38,Low (0-30%)
3633-CDBUW,13.38,Low (0-30%)
8313-AFGBW,13.37,Low (0-30%)
6869-FGJJC,13.36,Low (0-30%)
5151-HQRDG,13.36,Low (0-30%)
0530-IJVDB,13.33,Low (0-30%)
4039-PIMHX,13.3,Low (0-30%)
9591-YVTEB,13.28,Low (0-30%)
5018-HEKFO,13.28,Low (0-30%)
3640-JQGJG,13.27,Low (0-30%)
9391-LMANN,13.26,Low (0-30%)
7746-AWNQW,13.25,Low (0-30%)
1226-JZNKR,13.23,Low (0-30%)
1936-UAFEH,13.22,Low (0-30%)
2511-MORQY,13.21,Low (0-30%)
0980-FEXWF,13.21,Low (0-30%)
5149-CUZUJ,13.2,Low (0-30%)
6732-FZUGP,13.18,Low (0-30%)
6840-RESVB,13.16,Low (0-30%)
0401-WDBXM,13.16,Low (0-30%)
4939-KYYPY,13.15,Low (0-30%)
0565-JUPYD,13.15,Low (0-30%)
0487-RPVUM,13.14,Low (0-30%)
7868-TMWMZ,13.14,Low (0-30%)
0655-YDGFJ,13.1,Low (0-30%)
2683-JXWQQ,13.07,Low (0-30%)
1852-XEMDW,13.07,Low (0-30%)
8259-DZLIZ,13.06,Low (0-30%)
0208-BPQEJ,13.04,Low (0-30%)
9555-SAHUZ,13.03,Low (0-30%)
8041-TMEID,13.03,Low (0-30%)
1557-EMYVT,13.02,Low (0-30%)
4770-QAZXN,13.02,Low (0-30%)
2878-RMWXY,12.99,Low (0-30%)
8659-IOOPU,12.98,Low (0-30%)
5396-IZEPB,12.97,Low (0-30%)
2946-KIQSP,12.96,Low (0-30%)
7094-MSZAO,12.96,Low (0-30%)
2636-SJDOU,12.95,Low (0-30%)
4530-NDRKU,12.94,Low (0-30%)
9220-ZNKJI,12.94,Low (0-30%)
9426-SXNHE,12.93,Low (0-30%)
7710-JSYOA,12.91,Low (0-30%)
6050-FFXES,12.9,Low (0-30%)
9625-QNLUX,12.9,Low (0-30%)
8707-RMEZH,12.89,Low (0-30%)
8680-CGLTP,12.87,Low (0-30%)
9702-AIUJO,12.87,Low (0-30%)
0621-JFHOL,12.87,Low (0-30%)
6161-ERDGD,12.86,Low (0-30%)
3646-ITDGM,12.86,Low (0-30%)
4598-ZADCK,12.84,Low (0-30%)
8738-JOKAR,12.81,Low (0-30%)
9134-WYRVP,12.8,Low (0-30%)
0098-BOWSO,12.8,Low (0-30%)
8133-ANHHJ,12.79,Low (0-30%)
2801-NISEI,12.79,Low (0-30%)
3806-YAZOV,12.78,Low (0-30%)
8232-CTLKO,12.78,Low (0-30%)
4923-ADWXJ,12.78,Low (0-30%)
8200-KLNYW,12.77,Low (0-30%)
1991-VOPLL,12.75,Low (0-30%)
5160-UXJED,12.75,Low (0-30%)
5297-MDOIR,12.73,Low (0-30%)
3566-CAAYU,12.73,Low (0-30%)
9092-GDZKO,12.73,Low (0-30%)
5458-CQJTA,12.72,Low (0-30%)
7576-ASEJU,12.71,Low (0-30%)
1402-PTHGN,12.69,Low (0-30%)
4906-ZHGPK,12.68,Low (0-30%)
2368-GAKKQ,12.67,Low (0-30%)
0248-PGHBZ,12.63,Low (0-30%)
7816-VGHTO,12.63,Low (0-30%)
8975-SKGRX,12.61,Low (0-30%)
4667-QONEA,12.61,Low (0-30%)
9677-AVKED,12.58,Low (0-30%)
0056-EPFBG,12.58,Low (0-30%)
0788-DXBFY,12.57,Low (0-30%)
5998-DZLYR,12.56,Low (0-30%)
1385-TQOZW,12.56,Low (0-30%)
5240-CAOYT,12.55,Low (0-30%)
2882-DDZPG,12.54,Low (0-30%)
5716-EZXZN,12.5,Low (0-30%)
0533-UCAAU,12.49,Low (0-30%)
9139-TWBAS,12.49,Low (0-30%)
4957-TIALW,12.46,Low (0-30%)
3594-UVONA,12.44,Low (0-30%)
4999-IEZLT,12.44,Low (0-30%)
2466-NEJOJ,12.43,Low (0-30%)
2129-ALKBS,12.43,Low (0-30%)
